journey_id,user_id,conversion_timestamp,order_value_usd,n_touchpoints,journey_span_days,converting_channel,segment
j_40e57323d6,u_9bbe6dbe7fbb,2023-08-11 22:34:00,109.67,1,0,paid_social_instagram,high_intent_shopper
j_9cee68bc89,u_78d1b7c08d33,2023-11-21 05:53:10,77.7,1,0,display_programmatic,repeat_customer
j_c300258d14,u_bd840b530d9f,2023-02-06 01:33:02,53.12,3,18,email_retargeting,high_intent_shopper
j_3801f62890,u_74bd29b5aacf,2023-07-12 05:31:44,143.38,2,14,influencer,high_intent_shopper
j_20c78b3afc,u_40402c43755f,2023-12-11 03:55:33,133.42,1,0,display_programmatic,repeat_customer
j_0b139d0f9d,u_c0c27d5c3b58,2023-06-23 09:28:57,98.71,1,0,display_programmatic,high_intent_shopper
j_381433bc51,u_915a174b012b,2023-12-07 19:41:06,103.2,5,21,paid_search_google,high_intent_shopper
j_c02d9118cd,u_e72eeb5c5ded,2023-10-24 07:21:14,48.26,8,26,paid_social_facebook,new_visitor
j_de1f13c381,u_02156a63e8f5,2023-03-03 05:50:58,226.68,1,0,paid_social_facebook,repeat_customer
j_d37bc583ff,u_b050588b8c0b,2023-11-07 08:45:57,25.62,2,10,paid_search_bing,price_sensitive
j_8999b6c0a4,u_10ab8654cefa,2023-12-12 01:18:26,216.86,1,0,paid_social_facebook,repeat_customer
j_e7444a5dab,u_8285f4bac6a5,2023-08-06 09:14:54,155.46,2,3,paid_search_bing,high_intent_shopper
j_6ba262a657,u_d4c36c493448,2023-05-14 12:27:07,82.6,5,17,direct,brand_aware_browser
j_0df4af2637,u_cba5e853aaad,2023-02-12 02:44:02,92.62,1,0,paid_social_facebook,price_sensitive
j_990d87ad64,u_4ebe9eee7b48,2023-10-10 21:04:14,53.2,1,0,paid_social_instagram,price_sensitive
j_0b869e9046,u_65c1e3f9079b,2023-09-25 08:50:25,98.13,5,26,paid_social_facebook,repeat_customer
j_672b345d93,u_87bbddca7d10,2023-09-30 02:08:22,25.34,5,17,paid_search_bing,price_sensitive
j_0e3e3b7882,u_0640bfa206b1,2023-03-05 05:10:16,68.48,6,25,paid_search_google,price_sensitive
j_f0faa9ed42,u_527a27c5cd98,2023-10-13 20:21:00,132.08,1,0,paid_social_instagram,repeat_customer
j_3b0d24a0d8,u_4dc6b7fabde9,2023-10-30 10:27:41,84.53,1,0,paid_social_instagram,repeat_customer
j_4df812f8e6,u_736b9cce4176,2023-04-25 23:28:56,69.21,2,14,email_retargeting,repeat_customer
j_185e01e069,u_015c2d885a55,2023-02-24 01:13:58,130.83,1,0,paid_social_instagram,high_intent_shopper
j_505310f136,u_a868a333ce47,2023-01-14 22:41:15,61.05,2,6,direct,repeat_customer
j_abf2df981d,u_dbee98aa50b9,2023-08-18 18:03:35,52.42,4,23,paid_search_google,repeat_customer
j_8e0e0ead74,u_359607d2bd53,2023-04-10 11:38:48,84.13,1,0,email_newsletter,repeat_customer
j_3fa757ad2b,u_52e148f156de,2023-06-25 10:05:45,73.88,3,17,direct,high_intent_shopper
j_642ae6d453,u_16dce53c470f,2023-08-20 01:33:44,68.41,1,0,paid_social_facebook,repeat_customer
j_b035dc5aec,u_a9e2088f7feb,2023-09-11 03:37:25,92.52,1,0,email_newsletter,high_intent_shopper
j_9533b28669,u_2ae112f8edc1,2023-05-31 12:41:10,214.05,2,2,paid_search_google,repeat_customer
j_c1cc2ca1d1,u_8ff9ca603c6c,2023-05-01 06:51:25,63.46,7,18,paid_search_google,brand_aware_browser
j_68f0d01867,u_8df9fbcb3621,2023-09-29 20:46:33,131.37,1,0,paid_social_facebook,repeat_customer
j_0f4b0ed1f8,u_3a5d4b535662,2023-12-19 05:45:42,51.64,1,0,paid_social_instagram,high_intent_shopper
j_5f00456abe,u_f57b42ea7612,2023-05-23 20:33:16,89.44,1,0,direct,high_intent_shopper
j_5d3231f61d,u_6c6aa14b4278,2023-05-27 04:43:19,68.63,1,0,email_newsletter,high_intent_shopper
j_6281b0e082,u_21ff8f7014dc,2023-02-03 23:08:43,95.8,1,0,paid_social_facebook,high_intent_shopper
j_91afed5932,u_ea9a1a136bdf,2023-02-28 22:19:29,94.16,1,0,direct,high_intent_shopper
j_230b7db4b0,u_22e3b3a15902,2023-04-04 04:52:07,95.73,2,14,paid_social_facebook,high_intent_shopper
j_631585c780,u_0eb14d13f82c,2023-12-13 19:16:57,54.17,4,15,paid_social_facebook,brand_aware_browser
j_8538ab914e,u_fc124b9ac240,2023-04-03 11:28:04,93.52,1,0,paid_social_facebook,repeat_customer
j_49b4f64532,u_bd007bccf683,2023-05-31 11:08:15,67.37,2,10,paid_search_google,high_intent_shopper
j_6d167cdf90,u_b5fcead0c2cd,2023-04-19 03:52:30,70.7,2,13,direct,repeat_customer
j_8c14625852,u_6202b398b1ad,2023-12-19 23:09:14,59.12,3,12,direct,high_intent_shopper
j_2d012d3c00,u_dd539c57e9bf,2023-03-23 19:21:32,67.02,2,4,paid_social_facebook,high_intent_shopper
j_b1a2d40fbc,u_73c82d86f89c,2023-05-29 10:15:15,189.36,4,25,paid_social_facebook,high_intent_shopper
j_de37b91b0c,u_3f7fe0df0a6c,2023-03-04 06:33:29,97.14,6,22,paid_search_google,brand_aware_browser
j_3a342fc1f2,u_d9cff07f467d,2023-07-21 18:54:49,53.6,6,23,paid_social_facebook,price_sensitive
j_3333c2f499,u_a4bdc9915fdb,2023-04-06 10:16:35,83.0,2,7,influencer,new_visitor
j_06ad02c909,u_1b3d6c00d216,2023-05-03 22:10:28,135.98,1,0,paid_social_facebook,repeat_customer
j_9e7c52a6c0,u_1951dd215fc4,2023-11-18 08:44:45,119.1,3,2,paid_social_instagram,high_intent_shopper
j_162724fa0b,u_576568c0a5b1,2023-11-19 14:24:54,63.3,2,5,paid_search_google,high_intent_shopper
j_31770e986f,u_75b30afdbcde,2023-11-03 07:20:57,104.27,2,18,influencer,repeat_customer
j_84a90c707b,u_f5c6b74d900b,2023-09-03 03:56:41,198.23,2,16,direct,high_intent_shopper
j_b0500de96c,u_06addb3ac9be,2023-05-27 11:27:20,38.02,4,22,paid_social_instagram,price_sensitive
j_906b0ba1d6,u_3722d71d9836,2023-10-20 07:17:40,295.87,2,21,paid_social_facebook,repeat_customer
j_a150b8521b,u_863d8aa5a507,2023-08-08 10:17:43,41.85,4,17,email_newsletter,price_sensitive
j_f9419d1d8f,u_4d5a6e7829ae,2023-03-02 01:56:44,179.59,5,21,paid_search_google,high_intent_shopper
j_5069303e7e,u_0429419eb414,2023-09-15 16:33:33,69.39,2,0,paid_search_google,price_sensitive
j_d4fb0e1b9f,u_c54499a12baf,2023-10-14 17:32:27,230.38,6,24,email_retargeting,high_intent_shopper
j_3dd0fa26e8,u_752a1f3adf21,2023-07-21 12:31:52,46.64,3,9,direct,high_intent_shopper
j_b3958c543e,u_37a8b6ba6b35,2023-09-22 01:10:55,150.62,1,0,display_programmatic,repeat_customer
j_15093f9d98,u_9ee785534361,2023-02-06 18:59:12,17.97,3,14,paid_search_google,brand_aware_browser
j_25ebca45d7,u_7f7f5aeb8a73,2023-02-17 21:44:57,274.37,2,5,email_retargeting,repeat_customer
j_0597e5e13e,u_e4105f971875,2023-12-13 14:57:17,91.55,1,0,email_newsletter,repeat_customer
j_22cf7af31c,u_383354cf2de5,2023-12-16 15:54:27,35.79,7,26,direct,new_visitor
j_1137793701,u_715cfedec863,2023-04-29 19:40:30,258.85,4,20,organic_search_seo,repeat_customer
j_c87227efe3,u_164aa8658e88,2023-09-16 11:37:12,127.57,1,0,display_programmatic,repeat_customer
j_243dfd0b05,u_cf6e6c31579f,2023-07-15 07:36:02,70.45,2,18,paid_social_instagram,high_intent_shopper
j_4445d0ce88,u_ac67570083ee,2023-01-16 00:13:09,91.81,1,0,influencer,repeat_customer
j_b318c9f2f4,u_e044225cf7d2,2023-06-19 11:05:07,99.51,2,1,direct,high_intent_shopper
j_c5925be42f,u_a91b8396c7ad,2023-04-04 05:02:48,135.86,3,18,email_newsletter,repeat_customer
j_a2d045ce5e,u_39fc9eca478e,2023-02-14 07:19:29,71.2,2,15,paid_search_google,high_intent_shopper
j_f1b4097fd4,u_546a10396b0c,2023-06-03 04:44:38,48.42,5,20,paid_search_google,price_sensitive
j_039f7c4461,u_1253886e7978,2023-07-15 02:02:30,176.1,1,0,paid_search_google,high_intent_shopper
j_84aaeb25f0,u_ce25f33e1294,2023-08-13 17:53:58,165.9,4,12,paid_search_google,repeat_customer
j_14e90c6428,u_44789dd7718d,2023-03-12 14:03:56,84.92,1,0,paid_social_facebook,repeat_customer
j_a610fdb830,u_4466dacdf211,2023-03-08 05:41:50,158.79,3,9,paid_search_google,high_intent_shopper
j_a4a52fff9c,u_e47a9b69a960,2023-10-03 04:14:56,170.51,1,0,display_programmatic,repeat_customer
j_e3112a696d,u_cdce35780c55,2023-08-02 09:33:58,185.87,1,0,influencer,repeat_customer
j_6b0c39915d,u_468f7c86bdf1,2023-03-01 09:33:12,67.38,2,8,paid_search_google,high_intent_shopper
j_9bdf02df9a,u_cdc64dce8233,2023-06-22 19:09:17,46.2,3,10,direct,high_intent_shopper
j_9938c72bbe,u_bed5289e17d6,2023-02-04 07:49:11,135.15,1,0,paid_search_google,repeat_customer
j_86e1afb79a,u_2b1e37932d26,2023-12-12 21:08:54,134.88,1,0,direct,repeat_customer
j_140803b284,u_6c5f37c1daa6,2023-08-26 18:54:09,77.43,1,0,paid_search_google,repeat_customer
j_5692c70f2c,u_56622415f4e7,2023-05-25 22:50:07,56.63,1,0,paid_search_google,repeat_customer
j_50f1bd5d8a,u_0052c5d6bdff,2023-11-20 00:30:57,67.82,3,28,paid_search_google,high_intent_shopper
j_cddb0176dc,u_1598b61551e2,2023-02-22 20:38:13,199.02,1,0,influencer,repeat_customer
j_316b9053a2,u_83331cfdca72,2023-07-05 07:21:48,35.75,5,10,paid_search_bing,brand_aware_browser
j_5f0007bd91,u_9ca66b22311f,2023-07-27 16:27:22,141.85,3,2,paid_search_google,high_intent_shopper
j_aeff16c67e,u_549a2791f9c8,2023-09-12 04:17:08,111.3,6,23,paid_social_facebook,high_intent_shopper
j_0e9dac949f,u_112ca9371f79,2023-12-26 04:37:15,110.02,3,17,organic_search_seo,brand_aware_browser
j_93cd63a9c9,u_4bc7b1af18ff,2023-03-12 07:30:18,40.09,4,22,organic_search_seo,price_sensitive
j_e9957d0b57,u_0b676f663643,2023-07-19 21:12:23,144.14,1,0,paid_social_facebook,repeat_customer
j_06e46f18b9,u_292643b15fb0,2023-05-31 12:52:02,134.79,1,0,paid_social_instagram,repeat_customer
j_849ea6906a,u_26c42b620553,2023-05-28 10:22:15,59.78,2,3,email_retargeting,high_intent_shopper
j_5dc64177fa,u_ccb4c12d84f7,2023-05-31 15:59:30,47.3,2,0,paid_search_google,high_intent_shopper
j_f85f71e0d6,u_2198e14b1885,2023-03-09 06:42:45,68.37,3,1,direct,high_intent_shopper
j_5d541ffced,u_765066c86550,2023-01-12 16:41:14,263.59,1,0,paid_social_facebook,repeat_customer
j_2aa05e9b83,u_d6b1ae9dbddc,2023-04-27 16:19:29,47.72,3,8,paid_social_facebook,price_sensitive
j_78aa19862f,u_87b6be66e887,2023-06-27 03:28:47,35.13,4,11,organic_search_seo,price_sensitive
j_1ccd6e3347,u_a5c10d1eba70,2023-04-08 20:11:58,51.6,6,19,paid_social_instagram,brand_aware_browser
j_dc98a496fa,u_683462674afb,2023-11-17 12:20:27,151.25,1,0,paid_social_facebook,repeat_customer
j_ebf5420b80,u_54ee2ef3b842,2023-05-15 13:30:27,73.42,4,21,paid_search_google,new_visitor
j_c340660e95,u_f1c2dcb24398,2023-12-19 09:44:04,55.99,4,19,paid_search_google,high_intent_shopper
j_1008458427,u_0430800bc566,2023-12-09 10:41:02,148.29,1,0,email_newsletter,repeat_customer
j_fad56c9788,u_6ddc1f83f0fb,2023-09-26 22:20:51,58.59,1,0,paid_social_facebook,high_intent_shopper
j_5c8b1cf94c,u_24bd2ccaeeb8,2023-10-06 03:22:04,65.98,3,19,direct,brand_aware_browser
j_618f17ed99,u_cbad5b53ad2e,2023-12-27 11:33:43,95.92,4,12,organic_search_seo,high_intent_shopper
j_3f871142ca,u_f4e93f0a6407,2023-10-17 19:22:40,116.68,4,21,direct,high_intent_shopper
j_7a2dda5104,u_46097a5a791a,2023-11-01 12:09:32,234.25,3,5,paid_search_google,repeat_customer
j_dfca87d59a,u_c6c612002b30,2023-08-25 08:35:03,62.34,2,18,email_retargeting,high_intent_shopper
j_cd6203b7ee,u_0b87732a1b97,2023-11-23 09:26:49,252.63,3,20,paid_search_google,repeat_customer
j_050628c200,u_4d1205d99d1c,2023-08-28 15:17:20,84.19,2,20,paid_social_facebook,high_intent_shopper
j_2348b4183b,u_b8bc6917310a,2023-07-20 12:42:23,52.81,6,22,paid_search_google,new_visitor
j_4ecdd983f4,u_af30039d9e6d,2023-05-10 10:02:25,95.37,4,25,email_retargeting,new_visitor
j_1de2fde442,u_c6aed63b7b67,2023-05-30 14:57:20,57.71,1,0,paid_social_facebook,high_intent_shopper
j_13509fac41,u_43392336e978,2023-08-27 21:47:26,111.21,1,0,paid_search_bing,high_intent_shopper
j_073c9f7d39,u_4458e846df65,2023-12-22 15:21:18,74.53,5,22,email_retargeting,price_sensitive
j_f4b69b8daf,u_4b3a4f1b29ab,2023-02-07 05:20:23,106.23,2,4,display_programmatic,high_intent_shopper
j_a686bcf302,u_3b0a469d0aa0,2023-05-26 03:59:53,84.8,8,26,email_retargeting,brand_aware_browser
j_2e9406cc81,u_e838c8449aeb,2023-02-06 10:04:20,40.15,1,0,paid_social_facebook,high_intent_shopper
j_62ee04c016,u_22d32717c9c1,2023-03-01 15:20:06,106.45,1,0,paid_social_instagram,high_intent_shopper
j_b4ac24fba2,u_020f4fff05ab,2023-01-23 19:06:58,91.14,1,0,paid_social_facebook,high_intent_shopper
j_11c0fa99e7,u_96c4016c3878,2023-06-30 00:47:46,222.93,1,0,paid_search_google,repeat_customer
j_9ebbb3072a,u_2a88dec53d3f,2023-10-22 06:14:22,49.37,3,21,paid_social_instagram,high_intent_shopper
j_3094072c10,u_251578ed1e19,2023-04-09 12:59:50,58.16,6,19,paid_social_facebook,price_sensitive
j_4f4a98761b,u_6ba5ec479d9a,2023-03-17 08:21:42,37.93,2,13,email_retargeting,price_sensitive
j_5000b00ecc,u_557151c95c40,2023-07-17 11:31:38,48.39,2,4,paid_social_instagram,high_intent_shopper
j_0fbb6ff82d,u_9ef1c6de1760,2023-02-09 07:10:31,184.94,3,14,paid_search_google,high_intent_shopper
j_881476b65e,u_641a02114b0f,2023-11-30 15:25:52,25.99,3,16,paid_search_google,price_sensitive
j_b2ffce1a9d,u_8ee446b9ecdb,2023-12-25 03:23:15,95.45,1,0,influencer,high_intent_shopper
j_f025c651d6,u_c5a1f8262574,2023-04-14 14:38:53,223.69,1,0,paid_search_google,repeat_customer
j_0979558285,u_3330b65603d4,2023-01-30 21:47:37,73.91,1,0,display_programmatic,high_intent_shopper
j_fb4a34290d,u_14b36b788674,2023-01-09 20:14:38,68.08,2,1,paid_search_google,price_sensitive
j_366b8021e2,u_c0e023011671,2023-03-12 15:49:45,142.02,2,6,paid_search_bing,repeat_customer
j_2e7c35d099,u_055830572f71,2023-02-28 14:02:49,101.31,3,22,paid_social_instagram,high_intent_shopper
j_ace51ac29b,u_1898e3638a62,2023-11-20 07:47:34,46.12,3,21,paid_search_google,price_sensitive
j_352fe950ef,u_5c3429d22043,2023-12-05 20:26:43,57.45,2,21,paid_social_facebook,price_sensitive
j_aaf2cbcc0e,u_d26ee1ae01a1,2023-11-14 13:13:44,128.68,2,22,display_programmatic,repeat_customer
j_7792014725,u_d3d25b14a2af,2023-07-21 23:48:41,123.0,1,0,paid_social_facebook,repeat_customer
j_d6fe4d79fe,u_835420a2f402,2023-11-17 13:42:53,51.81,5,18,paid_search_google,price_sensitive
j_104cd5a209,u_ab3e8d3fa2bb,2023-03-24 20:24:21,172.19,2,1,organic_search_seo,high_intent_shopper
j_07c1ea96a4,u_95972dbdb115,2023-11-18 07:59:53,39.99,1,0,influencer,high_intent_shopper
j_ab9226decd,u_de6e5020f8e8,2023-11-08 08:33:43,102.11,2,8,email_retargeting,high_intent_shopper
j_9215dde5c4,u_e27eb0bae001,2023-05-10 12:55:00,55.7,1,0,paid_social_instagram,high_intent_shopper
j_08e0cb674e,u_23c17f61c7de,2023-05-30 07:29:44,38.7,4,13,paid_search_bing,price_sensitive
j_929b3472be,u_9b960acb811f,2023-08-11 22:36:42,160.83,4,15,paid_search_google,high_intent_shopper
j_842528e4e1,u_ba380b631b25,2023-03-06 09:49:56,229.82,1,0,paid_social_facebook,repeat_customer
j_54b8d03ab5,u_2176385f1c33,2023-04-14 12:44:41,58.92,4,20,paid_search_google,price_sensitive
j_9209c27af4,u_70b610547010,2023-06-03 02:30:22,39.48,5,25,paid_social_instagram,brand_aware_browser
j_975289da22,u_42cf766538f6,2023-07-26 01:31:40,89.43,1,0,paid_search_bing,repeat_customer
j_bce5606e4e,u_9a349c157f8f,2023-12-27 22:56:29,143.72,1,0,display_programmatic,repeat_customer
j_bb2a1a6c37,u_538a97b6dd2a,2023-04-12 13:34:48,48.76,8,16,paid_search_bing,brand_aware_browser
j_1016446333,u_04d5a8499ffe,2023-06-15 08:10:38,34.64,5,8,email_retargeting,brand_aware_browser
j_575e29916a,u_929921d450f2,2023-05-29 12:36:10,164.46,4,13,paid_social_facebook,high_intent_shopper
j_39d8431fb8,u_929ad79e2314,2023-12-26 01:04:15,78.86,6,22,email_retargeting,brand_aware_browser
j_1e6ca376bf,u_f393758ae075,2023-05-30 21:42:22,49.33,5,20,paid_search_google,price_sensitive
j_5dff3817df,u_dc1a28cff902,2023-10-26 13:12:30,50.57,1,0,email_newsletter,repeat_customer
j_a513ed78d1,u_82c39c66753b,2023-06-30 06:52:00,150.75,3,12,direct,repeat_customer
j_e02f23bc59,u_025ebacb83b1,2023-06-10 14:06:41,145.32,1,0,paid_search_bing,high_intent_shopper
j_109bab4b70,u_6a57ab41972b,2023-08-19 11:41:33,252.53,1,0,influencer,high_intent_shopper
j_603306382f,u_84981faff7cc,2023-11-06 05:11:06,69.71,1,0,email_retargeting,high_intent_shopper
j_fb915a8684,u_e39d7315dc31,2023-02-07 11:08:01,70.89,2,7,paid_search_bing,price_sensitive
j_496e621f09,u_3d7b0df82971,2023-03-06 07:43:31,36.24,2,4,paid_search_bing,price_sensitive
j_324b80a49f,u_be97a1a1b122,2023-07-07 09:06:00,169.25,3,22,paid_social_facebook,high_intent_shopper
j_56a0909172,u_e1d3e5625dc2,2023-06-28 23:25:25,24.7,6,29,paid_search_google,price_sensitive
j_cc530a64fa,u_bb41eb5f7c2a,2023-07-24 10:07:14,112.55,2,1,paid_search_google,high_intent_shopper
j_692d74f60a,u_4e8db2278018,2023-06-06 16:09:52,71.06,4,24,direct,brand_aware_browser
j_54b72d783f,u_be8423f25bec,2023-11-08 08:10:22,85.69,1,0,paid_search_google,high_intent_shopper
j_4b121277ef,u_6d0ee0d05bee,2023-04-30 23:25:45,88.72,2,5,paid_search_google,repeat_customer
j_8e49935951,u_eb2143f72247,2023-11-28 08:39:36,72.4,4,15,email_newsletter,high_intent_shopper
j_6999b6cff0,u_b64de21c7c69,2023-03-22 12:03:02,54.38,3,20,display_programmatic,price_sensitive
j_459f9d7dbd,u_1a6fc5611293,2023-12-17 00:14:02,105.83,3,1,email_newsletter,repeat_customer
j_e93626c6e1,u_6ec1b18b2b46,2023-02-26 10:44:38,176.51,1,0,paid_social_facebook,high_intent_shopper
j_67a7a90205,u_6c5e8d9ff003,2023-11-07 23:35:06,55.63,3,12,paid_social_instagram,brand_aware_browser
j_6c114b8613,u_86c4abe8cf6b,2023-12-14 07:55:48,122.83,6,18,email_newsletter,brand_aware_browser
j_5d285ad2ec,u_71cd0dd061c0,2023-05-27 04:13:03,65.49,2,8,paid_social_instagram,new_visitor
j_9edd33cf8b,u_1908c8f694f7,2023-08-17 21:30:15,142.85,2,9,paid_search_google,repeat_customer
j_97a17fb186,u_d7be06de501f,2023-04-13 00:20:49,78.87,1,0,email_newsletter,high_intent_shopper
j_2785b55b0e,u_0b7c2d86150f,2023-06-19 09:27:12,71.01,1,0,paid_social_facebook,repeat_customer
j_c9c1bfc04a,u_16966eaf875c,2023-04-16 04:21:19,57.27,4,16,paid_search_google,price_sensitive
j_aa40e1eff8,u_4de9605aa89c,2023-07-02 22:43:03,59.14,1,0,paid_search_google,brand_aware_browser
j_c8ea7dc064,u_62630d1c635d,2023-11-27 08:35:55,81.16,2,2,paid_search_google,repeat_customer
j_9698b8d2d5,u_36d06fbc7a28,2023-08-03 20:25:57,144.22,3,16,paid_social_facebook,high_intent_shopper
j_3e14f8d9fe,u_a02b6948fbb0,2023-06-03 22:10:48,112.9,2,6,paid_search_google,brand_aware_browser
j_55b0aead1e,u_aec420553fe5,2023-03-07 21:58:57,128.51,4,8,paid_social_facebook,brand_aware_browser
j_e5684faed8,u_b19c9056bc36,2023-10-19 23:05:06,81.71,4,19,direct,repeat_customer
j_bc5870ece5,u_7f59183813a3,2023-04-21 16:39:24,90.13,3,18,paid_social_facebook,brand_aware_browser
j_fd0c3b57c8,u_9154ccc829b4,2023-07-18 13:02:39,48.53,5,24,email_newsletter,price_sensitive
j_1588139923,u_28887489bf77,2023-01-23 02:35:25,83.16,2,5,email_newsletter,high_intent_shopper
j_eef7099baf,u_c784c5a2c944,2023-03-08 01:04:55,70.85,2,3,paid_social_instagram,high_intent_shopper
j_cb24199225,u_7782b74105d0,2023-11-18 06:41:34,74.95,1,0,paid_social_facebook,repeat_customer
j_659ef61952,u_8da84cca3477,2023-03-19 12:41:10,68.7,2,1,paid_search_google,high_intent_shopper
j_8fd68e81cd,u_fb8b4d705886,2023-02-03 16:53:07,39.02,3,21,organic_search_seo,price_sensitive
j_0d00bdcae8,u_b7f3cf7c904b,2023-03-07 16:13:11,314.36,1,0,paid_social_instagram,high_intent_shopper
j_030a8774ca,u_16c247d662cc,2023-03-19 00:30:07,113.34,2,5,organic_search_seo,repeat_customer
j_cd9932d954,u_7b920aa7068f,2023-03-13 15:37:33,33.8,4,18,paid_search_google,price_sensitive
j_8c3a4b6728,u_ada0b99e23a0,2023-05-20 03:12:20,26.47,1,0,paid_social_facebook,price_sensitive
j_d271483822,u_ed91e21613aa,2023-04-04 08:36:39,97.75,1,0,paid_social_instagram,high_intent_shopper
j_9281041e0e,u_c4c49202cb1e,2023-12-09 23:12:20,47.24,6,22,paid_search_google,brand_aware_browser
j_904fbeaac1,u_5d77deacab30,2023-10-28 07:19:37,148.08,1,0,paid_social_instagram,high_intent_shopper
j_e7102064ed,u_8d082a8903a1,2023-06-07 01:19:56,61.7,1,0,paid_social_instagram,price_sensitive
j_7adcf836af,u_03030fc8b834,2023-08-29 15:26:14,50.93,5,27,paid_social_facebook,price_sensitive
j_27f6e997b7,u_7055308c93ff,2023-02-22 13:28:21,84.07,2,7,paid_search_google,high_intent_shopper
j_d966013647,u_ce59429e8aeb,2023-09-27 21:57:21,38.89,3,9,display_programmatic,brand_aware_browser
j_de97ea265b,u_6c2f1e2d0d5c,2023-09-14 20:04:41,42.48,7,14,paid_search_google,new_visitor
j_44994dbf12,u_9d9bda45aea7,2023-03-16 04:28:23,178.56,4,22,paid_search_google,repeat_customer
j_cd58d16ba1,u_f92dec031ec4,2023-07-15 21:13:11,85.15,2,9,paid_search_google,high_intent_shopper
j_f2be1f87c9,u_5146305a9a84,2023-06-26 00:36:51,155.07,3,27,organic_search_seo,high_intent_shopper
j_6e9679eb33,u_14bd7b4a2330,2023-05-02 19:32:03,378.66,3,21,paid_search_google,repeat_customer
j_7780b884a8,u_f8e4214a31c2,2023-06-04 05:23:22,162.26,1,0,paid_social_facebook,high_intent_shopper
j_5093fac41e,u_c14768dc8ff3,2023-09-08 08:23:47,131.76,1,0,paid_social_instagram,repeat_customer
j_4dd2fa6594,u_a1f1cd43411b,2023-03-04 23:56:42,140.63,2,9,paid_search_google,high_intent_shopper
j_a891d9e3e0,u_136dbdc624b9,2023-04-08 05:01:59,312.9,3,9,paid_search_google,repeat_customer
j_31e86ed4e3,u_87661cf4a1ed,2023-04-19 02:46:34,88.27,1,0,paid_search_google,repeat_customer
j_95aca0add1,u_216b029f94ad,2023-06-19 00:48:58,198.42,1,0,influencer,repeat_customer
j_04f322cc28,u_edc97a9ba423,2023-07-23 08:42:08,120.7,1,0,paid_social_facebook,repeat_customer
j_bd907b8e16,u_c07615676b18,2023-12-25 08:50:47,82.64,6,28,paid_social_instagram,new_visitor
j_e6294bc2fa,u_72deadc8d608,2023-06-11 02:08:30,74.88,4,7,paid_search_google,repeat_customer
j_5a9341f63a,u_4d5a49136167,2023-10-17 08:05:26,142.04,2,8,paid_search_google,high_intent_shopper
j_15c254c75a,u_b72e69205bb1,2023-12-06 07:17:21,51.89,5,20,email_retargeting,price_sensitive
j_09adc24f3f,u_b34b94e8edc4,2023-09-14 20:49:10,165.1,1,0,email_newsletter,repeat_customer
j_2e9f9faacd,u_1716ced202a8,2023-10-16 05:59:27,83.45,2,18,paid_social_instagram,high_intent_shopper
j_744c7b38b0,u_8bdde146d949,2023-11-27 15:55:51,28.57,9,23,paid_search_google,price_sensitive
j_acc5a9d46f,u_72c6c00d918e,2023-07-27 07:26:11,46.39,3,22,paid_social_facebook,price_sensitive
j_1b157db7e2,u_5ec84518013a,2023-06-02 06:04:26,46.34,1,0,direct,high_intent_shopper
j_45e8824d59,u_679d645ffbc1,2023-08-31 10:06:55,51.74,2,0,paid_search_google,price_sensitive
j_02a6f502d5,u_b909e49b7773,2023-05-29 12:27:27,56.96,3,20,paid_search_google,new_visitor
j_4afec7a7c5,u_cc63cd9baa3b,2023-10-31 07:24:08,61.04,1,0,paid_social_facebook,repeat_customer
j_dd66e83cf2,u_b52ccc09ca65,2023-05-06 15:02:56,56.89,4,16,paid_search_bing,high_intent_shopper
j_7537f528d4,u_5e8d239b0153,2023-08-13 21:18:20,76.66,4,15,paid_search_bing,new_visitor
j_167d270d36,u_5b20714f44a0,2023-02-05 23:53:44,25.69,3,16,paid_social_instagram,high_intent_shopper
j_febf39b0c6,u_484b8a781ffb,2023-03-26 14:45:43,103.46,1,0,paid_social_instagram,repeat_customer
