user_id,segment,journey_start,converted,n_touchpoints,device_primary,country
u_9332cdbf4893,brand_aware_browser,2023-03-30,0,1,mobile,CA
u_b6e6a819bb04,brand_aware_browser,2023-02-17,0,6,mobile,CA
u_aa20a6c58f03,new_visitor,2023-07-31,0,3,tablet,US
u_1e323a6b19b6,new_visitor,2023-08-21,0,2,desktop,UK
u_53ddd69789be,new_visitor,2023-04-27,0,5,mobile,UK
u_460d3da51333,price_sensitive,2023-10-11,0,3,desktop,US
u_401adb9d6d2c,brand_aware_browser,2023-05-01,0,5,mobile,UK
u_5603cf3076ac,new_visitor,2023-07-20,0,6,mobile,US
u_0b64e586ef1e,brand_aware_browser,2023-09-06,0,5,desktop,DE
u_0951a48d2b7d,new_visitor,2023-07-20,0,5,mobile,UK
u_96717d318f3e,new_visitor,2023-02-08,0,10,mobile,US
u_786cbd8f6c4d,price_sensitive,2023-06-10,0,6,desktop,UK
u_1d14342493b3,new_visitor,2023-08-16,0,2,mobile,US
u_d5b5490c93c0,new_visitor,2023-08-18,0,9,desktop,US
u_0ef6c12811f9,high_intent_shopper,2023-06-20,0,4,mobile,US
u_7e3143021751,new_visitor,2023-09-14,0,4,desktop,US
u_7d9d3063c64f,price_sensitive,2023-07-25,0,4,mobile,US
u_a4c2358c53d1,new_visitor,2023-03-29,0,8,mobile,DE
u_ee8f45e70137,brand_aware_browser,2023-08-29,0,4,mobile,US
u_3f0c455b3e1b,new_visitor,2023-05-26,0,8,mobile,US
u_24cab018eecd,brand_aware_browser,2023-09-22,0,6,mobile,US
u_58e9722867c8,high_intent_shopper,2023-09-06,0,3,mobile,AU
u_b570b1565f57,new_visitor,2023-01-13,0,3,mobile,CA
u_2a0bf328c7a3,high_intent_shopper,2023-10-26,1,1,desktop,DE
u_a8be46e4128b,brand_aware_browser,2023-04-08,0,4,mobile,US
u_33bd0f382609,new_visitor,2023-02-12,0,7,mobile,US
u_5642f4d1b3a2,new_visitor,2023-08-11,0,3,mobile,US
u_3c90cea6f800,price_sensitive,2023-06-08,0,4,desktop,US
u_52eb5bae5202,repeat_customer,2023-01-25,0,2,desktop,UK
u_19dcd3f936d3,price_sensitive,2023-08-04,0,5,mobile,US
u_9466ca85e4c4,brand_aware_browser,2023-03-17,0,3,desktop,UK
u_7b66f1494819,brand_aware_browser,2023-09-30,1,8,mobile,DE
u_29354439cc6c,repeat_customer,2023-06-05,1,1,desktop,US
u_91d471827e70,new_visitor,2023-01-14,0,5,mobile,UK
u_71d2cbb92d3d,new_visitor,2023-07-20,0,3,desktop,US
u_757b5643f951,new_visitor,2023-03-09,0,12,mobile,US
u_64a4973c988a,high_intent_shopper,2023-03-10,0,3,mobile,US
u_2659bba95a6e,price_sensitive,2023-01-13,0,2,mobile,DE
u_7ce2def1da44,high_intent_shopper,2023-03-26,1,2,tablet,UK
u_4c86c74a2322,price_sensitive,2023-09-27,0,6,desktop,CA
u_b61d1c3dd9a6,price_sensitive,2023-05-26,0,5,mobile,US
u_49e4e1c6fee5,new_visitor,2023-05-17,0,6,mobile,US
u_a4fe58eee270,brand_aware_browser,2023-08-22,0,7,desktop,US
u_e71ba9992657,high_intent_shopper,2023-10-27,0,3,desktop,US
u_8433ec09d9b4,high_intent_shopper,2023-01-27,0,1,mobile,CA
u_ded5f8e851da,new_visitor,2023-06-18,0,7,tablet,US
u_3ddeb7f06210,repeat_customer,2023-02-25,0,2,mobile,UK
u_f7a101338473,high_intent_shopper,2023-02-13,0,1,desktop,US
u_69f087835743,high_intent_shopper,2023-01-10,0,1,mobile,UK
u_570f341765c7,new_visitor,2023-03-11,0,7,mobile,US
u_a21a4063238c,high_intent_shopper,2023-10-09,0,2,desktop,US
u_adf3cb305cdc,new_visitor,2023-08-04,0,5,mobile,US
u_f918d3c1dc88,new_visitor,2023-02-10,0,5,desktop,US
u_0978218edf42,high_intent_shopper,2023-10-29,0,1,desktop,AU
u_c8f1f4637403,high_intent_shopper,2023-01-14,0,3,desktop,UK
u_fe42535b1255,new_visitor,2023-10-28,0,5,mobile,US
u_7f7ac5560db0,brand_aware_browser,2023-06-03,0,4,mobile,US
u_977c9ca558fd,brand_aware_browser,2023-04-10,0,6,mobile,UK
u_724c58a2a3bd,new_visitor,2023-01-07,0,4,desktop,UK
u_527093ec4a62,new_visitor,2023-06-14,0,10,mobile,US
u_50603ff7a382,new_visitor,2023-08-16,0,5,mobile,US
u_4361bfc03e7c,new_visitor,2023-07-13,0,2,mobile,US
u_18c6d16c1026,brand_aware_browser,2023-10-12,0,4,desktop,DE
u_400a7522f6dc,high_intent_shopper,2023-08-20,0,3,mobile,UK
u_a55b98274d16,new_visitor,2023-04-29,0,7,mobile,US
u_0ad93fd63c5e,price_sensitive,2023-09-01,0,4,desktop,US
u_e1ebce0e72ee,price_sensitive,2023-07-02,0,4,mobile,US
u_acd47e5e4fc4,new_visitor,2023-09-22,0,5,desktop,US
u_79aa1a54b29d,high_intent_shopper,2023-04-09,0,5,mobile,US
u_8f6c14d9fe04,price_sensitive,2023-04-03,0,2,desktop,DE
u_0c40d7165c0d,high_intent_shopper,2023-05-26,0,2,mobile,UK
u_bcbb7145a300,price_sensitive,2023-06-07,0,1,mobile,AU
u_b0094194df32,high_intent_shopper,2023-03-18,0,1,desktop,US
u_f6b659bc385c,high_intent_shopper,2023-10-08,0,1,mobile,US
u_37b0a5057f0e,high_intent_shopper,2023-06-03,0,5,mobile,US
u_4c1f9e5d383a,repeat_customer,2023-07-31,0,2,mobile,US
u_307c74ed5d42,new_visitor,2023-08-05,0,6,tablet,UK
u_76b0567eb65a,price_sensitive,2023-05-18,0,2,mobile,AU
u_32b5dd48ec64,new_visitor,2023-04-27,0,4,mobile,US
u_53d401aeda86,brand_aware_browser,2023-03-18,0,2,desktop,AU
u_8411de40f763,brand_aware_browser,2023-06-09,0,3,mobile,US
u_ffa5084c7f5f,new_visitor,2023-02-23,0,3,mobile,US
u_c7aac0bcebd4,brand_aware_browser,2023-10-08,0,2,mobile,UK
u_576e9648f1a2,new_visitor,2023-06-06,0,3,mobile,US
u_3cb23d25d9d3,high_intent_shopper,2023-06-12,0,1,desktop,US
u_d0417f2e1a83,new_visitor,2023-02-21,0,2,mobile,DE
u_2367df11d913,high_intent_shopper,2023-04-26,0,2,desktop,US
u_35b25d681459,new_visitor,2023-05-04,0,4,mobile,US
u_b97faa2d09b1,price_sensitive,2023-08-01,0,3,mobile,UK
u_9206f68b34b2,new_visitor,2023-06-25,0,4,mobile,DE
u_9f48f574d761,high_intent_shopper,2023-09-20,0,1,tablet,US
u_4377a0f3bd6d,price_sensitive,2023-07-18,0,2,desktop,UK
u_c7e4e0714bb7,new_visitor,2023-03-26,0,6,mobile,US
u_7676f51bfc00,price_sensitive,2023-02-22,0,3,mobile,US
u_9e1081e7e330,repeat_customer,2023-08-27,1,1,mobile,US
u_0db64d385a94,repeat_customer,2023-03-09,0,1,mobile,UK
u_9d749a573683,price_sensitive,2023-06-22,0,4,mobile,US
u_72c89f051676,repeat_customer,2023-04-23,0,1,mobile,US
u_dc1eadf79a46,price_sensitive,2023-10-16,0,5,desktop,US
u_3e88bf09fe70,new_visitor,2023-07-04,0,4,desktop,US
u_fd1d6d4e8bb0,high_intent_shopper,2023-10-01,0,2,desktop,DE
u_6cf5a27505f6,brand_aware_browser,2023-05-24,0,7,mobile,US
u_d4d623c58fba,new_visitor,2023-04-05,0,3,desktop,US
u_d368f29cf81f,new_visitor,2023-02-17,0,5,desktop,US
u_628a675b10c7,price_sensitive,2023-10-24,0,2,mobile,UK
u_47b27241eabd,repeat_customer,2023-03-22,0,1,mobile,US
u_cf5c43022c6e,brand_aware_browser,2023-11-15,0,5,mobile,DE
u_5fb09f66d26a,brand_aware_browser,2023-06-06,0,7,desktop,US
u_f0ab877f54bd,price_sensitive,2023-08-21,1,2,mobile,UK
u_da8441843a66,brand_aware_browser,2023-09-30,0,3,mobile,US
u_2163ef718ccb,price_sensitive,2023-01-26,0,4,mobile,DE
u_ec418be61853,high_intent_shopper,2023-03-20,0,1,mobile,US
u_ed56d819e956,new_visitor,2023-06-08,0,7,mobile,UK
u_71386b6e7353,new_visitor,2023-02-18,0,1,tablet,US
u_e1b3721020e3,repeat_customer,2023-06-26,0,1,desktop,DE
u_fd374375f38e,price_sensitive,2023-07-11,0,4,mobile,US
u_89ca21da0ee2,brand_aware_browser,2023-06-22,0,4,mobile,UK
u_a87d7eb81991,new_visitor,2023-06-17,0,10,desktop,UK
u_488ae483ebc3,repeat_customer,2023-05-05,0,5,mobile,CA
u_ec9142d9d75d,brand_aware_browser,2023-09-15,0,5,desktop,UK
u_e487df0a7a55,new_visitor,2023-06-30,0,4,desktop,US
u_87eadb745d51,new_visitor,2023-07-26,0,5,tablet,US
u_1e7f2928ef50,new_visitor,2023-02-24,0,4,mobile,US
u_de2780ae217c,new_visitor,2023-06-01,0,5,mobile,US
u_a0ab2dccd88f,repeat_customer,2023-06-05,0,3,tablet,US
u_622dc9980e1f,price_sensitive,2023-09-19,0,7,mobile,UK
u_0041aca418a7,new_visitor,2023-09-04,0,3,desktop,UK
u_2fa67a2cf731,new_visitor,2023-04-29,0,9,mobile,US
u_553e7fe9c6b0,high_intent_shopper,2023-07-13,0,1,desktop,US
u_0605701bef9f,high_intent_shopper,2023-09-23,0,1,desktop,DE
u_c45f42b3c360,brand_aware_browser,2023-09-10,1,6,mobile,US
u_d70b0c1594bf,new_visitor,2023-01-03,0,2,mobile,UK
u_b3c383adaade,new_visitor,2023-09-05,0,6,tablet,US
u_adfa06153b05,brand_aware_browser,2023-05-19,0,5,mobile,US
u_d71e0259e116,price_sensitive,2023-04-21,0,7,mobile,AU
u_0ad83a079fc7,brand_aware_browser,2023-06-02,0,3,desktop,CA
u_159a1b5e34ca,new_visitor,2023-11-18,0,6,mobile,US
u_4881a653f2e4,new_visitor,2023-05-17,0,4,desktop,US
u_d753277c061b,new_visitor,2023-07-08,0,6,mobile,UK
u_f5f11496c720,price_sensitive,2023-07-30,0,5,desktop,CA
u_dea3644982d3,price_sensitive,2023-08-29,0,1,mobile,UK
u_65a4b747b4e9,brand_aware_browser,2023-07-06,0,4,mobile,US
u_56a5827ba23f,high_intent_shopper,2023-04-04,0,3,mobile,US
u_0cfab490990d,new_visitor,2023-05-09,0,5,desktop,US
u_d123d276e56b,new_visitor,2023-05-09,0,5,mobile,DE
u_9c53ffd03055,new_visitor,2023-01-11,0,10,mobile,AU
u_0c2742e8b813,new_visitor,2023-07-27,0,1,mobile,DE
u_9646ee651e10,price_sensitive,2023-01-29,0,2,mobile,DE
u_89e0df69415d,new_visitor,2023-04-13,0,6,desktop,US
u_d573e6ce4fa4,new_visitor,2023-08-27,0,3,mobile,US
u_237d4bc6a0b0,new_visitor,2023-01-07,0,5,mobile,UK
u_6f705501e071,brand_aware_browser,2023-06-15,0,3,mobile,UK
u_7357762ea7d9,price_sensitive,2023-01-04,0,1,mobile,US
u_f771589e9c12,high_intent_shopper,2023-08-16,0,1,desktop,AU
u_bf1bb0151fbf,new_visitor,2023-09-23,0,3,mobile,US
u_5e6d3d13c0fa,repeat_customer,2023-02-23,0,2,mobile,DE
u_36828c0cc83c,brand_aware_browser,2023-09-09,0,6,mobile,CA
u_79c540941f4c,repeat_customer,2023-09-05,0,5,desktop,CA
u_ca3e5c50fdda,repeat_customer,2023-09-23,1,3,mobile,CA
u_4593ae9e77b0,brand_aware_browser,2023-08-24,0,2,tablet,US
u_817fab780c91,high_intent_shopper,2023-04-26,0,2,desktop,US
u_e8bb16b46075,repeat_customer,2023-02-10,1,1,mobile,US
u_7d7eddd5718a,price_sensitive,2023-09-20,0,2,mobile,US
u_0e7b16209853,new_visitor,2023-07-03,0,7,mobile,DE
u_da11cf35ce6a,price_sensitive,2023-01-20,0,3,tablet,US
u_537ed4c5a47a,new_visitor,2023-09-19,0,2,mobile,US
u_c7ea1b6e29be,price_sensitive,2023-09-11,0,3,mobile,US
u_695b72994cc0,price_sensitive,2023-01-16,0,1,desktop,CA
u_a0a92b88f96d,new_visitor,2023-09-29,0,3,mobile,US
u_135bbb9fcd00,price_sensitive,2023-04-08,0,7,mobile,US
u_5738c25533c0,high_intent_shopper,2023-01-03,0,2,tablet,UK
u_99ca13fb3911,high_intent_shopper,2023-10-11,0,2,mobile,US
u_b2145d930e09,new_visitor,2023-04-12,0,5,desktop,US
u_ac25b1a2979e,repeat_customer,2023-02-27,0,1,mobile,US
u_497cdb76d553,new_visitor,2023-07-08,0,4,tablet,AU
u_e64b54e88e29,brand_aware_browser,2023-04-16,0,3,mobile,US
u_71bf2d5058fa,high_intent_shopper,2023-06-17,0,2,desktop,AU
u_18e5f8bd1c6a,high_intent_shopper,2023-03-26,0,3,desktop,UK
u_d609bf3a3bc3,brand_aware_browser,2023-02-02,0,5,mobile,US
u_a2fd069cbfcd,price_sensitive,2023-08-08,1,5,desktop,CA
u_ef59cc53ff98,brand_aware_browser,2023-10-11,0,5,mobile,US
u_6c1833db2417,price_sensitive,2023-10-03,0,9,mobile,CA
u_68f83e9d50c0,new_visitor,2023-08-11,0,6,mobile,AU
u_1bd58597f013,brand_aware_browser,2023-06-29,0,5,mobile,US
u_5c97073daea1,price_sensitive,2023-03-19,0,2,mobile,US
u_9a8980429621,new_visitor,2023-06-13,0,7,desktop,US
u_60a8549d5f6d,brand_aware_browser,2023-08-13,0,4,desktop,US
u_a9f91fab4b28,repeat_customer,2023-10-04,0,3,mobile,AU
u_470a82747b82,new_visitor,2023-02-06,0,4,desktop,US
u_25aff473ca17,new_visitor,2023-10-01,0,8,desktop,US
u_8b8f00f6447b,high_intent_shopper,2023-01-18,0,1,mobile,US
u_05882f3aac95,new_visitor,2023-07-16,0,4,mobile,US
u_e839ea1b5fc7,price_sensitive,2023-03-17,0,5,tablet,US
u_48090eb39770,brand_aware_browser,2023-09-06,0,4,mobile,UK
u_eb5437ee368e,price_sensitive,2023-04-22,1,4,mobile,UK
u_4dd8de503a9b,new_visitor,2023-11-08,0,3,mobile,US
u_d687166c404d,price_sensitive,2023-01-02,0,1,tablet,US
u_82082609a1e9,brand_aware_browser,2023-10-04,0,4,mobile,US
u_7ee15ae4c48a,repeat_customer,2023-09-29,0,2,desktop,US
u_85150f2068d0,brand_aware_browser,2023-06-13,0,5,mobile,UK
u_0156c117644c,high_intent_shopper,2023-04-09,0,1,desktop,US
u_0ad64927c48f,high_intent_shopper,2023-03-25,1,2,mobile,US
u_e5e331ad1605,high_intent_shopper,2023-10-17,1,2,mobile,US
u_d7ab72ed8641,brand_aware_browser,2023-04-08,0,5,mobile,US
u_bfc2a9ab2458,high_intent_shopper,2023-01-20,0,2,mobile,CA
u_4e54d052f291,repeat_customer,2023-03-17,0,1,tablet,US
u_9e72564ec23c,brand_aware_browser,2023-08-25,0,7,desktop,UK
u_09874afdfdbe,brand_aware_browser,2023-05-31,0,5,mobile,UK
u_63df4a413e17,new_visitor,2023-10-16,0,5,desktop,US
u_81442def1d9d,price_sensitive,2023-05-15,0,3,desktop,US
u_7d8a372403f4,repeat_customer,2023-02-20,0,2,desktop,US
u_4a6d46a4ed5e,brand_aware_browser,2023-06-22,0,4,mobile,US
u_e38a97bd8d4c,brand_aware_browser,2023-02-17,0,5,desktop,CA
u_e7798178739d,high_intent_shopper,2023-04-24,0,7,mobile,UK
u_af67a0fbcb0f,brand_aware_browser,2023-03-20,0,5,mobile,UK
u_38849a7657ee,brand_aware_browser,2023-11-27,0,7,mobile,US
u_1035b752727b,brand_aware_browser,2023-09-12,0,5,desktop,CA
u_300c9f5beab1,high_intent_shopper,2023-11-21,0,2,mobile,US
u_215f801d845f,high_intent_shopper,2023-07-11,0,1,mobile,US
u_905125467618,price_sensitive,2023-09-05,0,6,mobile,AU
u_44e4f66bc511,brand_aware_browser,2023-09-27,0,8,mobile,DE
u_5006b451e22f,brand_aware_browser,2023-08-23,0,2,desktop,US
u_a82839dc5bfc,price_sensitive,2023-02-13,0,4,desktop,US
u_9befb726f67f,repeat_customer,2023-08-12,0,3,mobile,UK
u_f747a423642e,high_intent_shopper,2023-01-21,0,1,desktop,US
u_8b863ac9e695,new_visitor,2023-08-05,0,12,mobile,US
u_e9f5324732fb,repeat_customer,2023-07-11,0,6,desktop,US
u_9c94d42fe3cb,high_intent_shopper,2023-02-25,0,1,desktop,US
u_62e4504556bb,new_visitor,2023-01-11,0,7,desktop,CA
u_bf106b7284dd,new_visitor,2023-02-26,0,8,mobile,AU
u_0bfef3cf0471,high_intent_shopper,2023-08-11,0,1,mobile,US
u_fc4f7f301a8b,brand_aware_browser,2023-04-15,0,5,mobile,US
u_8c4a84e98b8b,new_visitor,2023-08-02,0,8,mobile,US
u_37d5cb2e4da7,new_visitor,2023-03-22,0,7,mobile,US
u_66d75afc01dc,brand_aware_browser,2023-04-19,0,1,desktop,UK
u_32347d455a11,brand_aware_browser,2023-02-07,0,7,mobile,CA
u_06929036c09f,brand_aware_browser,2023-04-30,0,6,desktop,US
u_c84156807946,price_sensitive,2023-06-05,0,2,mobile,DE
u_9a62ea080a84,repeat_customer,2023-01-07,1,5,mobile,US
u_094f359f8163,brand_aware_browser,2023-05-10,0,1,desktop,CA
u_795aeb3d7821,price_sensitive,2023-02-13,0,6,mobile,US
u_a5ebd4851453,new_visitor,2023-07-13,0,7,mobile,UK
u_8e461448b748,high_intent_shopper,2023-05-30,0,3,desktop,DE
u_42c09a1f427f,brand_aware_browser,2023-09-05,0,5,desktop,US
u_2aff38894dab,new_visitor,2023-04-08,0,2,mobile,US
u_754489c4b8af,new_visitor,2023-02-06,0,3,desktop,US
u_889422b912c3,price_sensitive,2023-11-09,1,3,mobile,US
u_6ae9d72d7096,price_sensitive,2023-05-19,0,6,mobile,CA
u_8d1d4e306fcc,high_intent_shopper,2023-03-02,0,4,mobile,AU
u_9e484c9a9a2b,price_sensitive,2023-05-22,0,4,mobile,DE
u_9570634b6ba1,price_sensitive,2023-03-13,0,3,mobile,US
u_ac4b9e94ce5e,brand_aware_browser,2023-03-22,0,4,mobile,US
u_4584b2cbc8fc,brand_aware_browser,2023-03-18,0,3,desktop,US
u_a75efb980258,brand_aware_browser,2023-08-20,0,4,desktop,AU
u_a97059f402f6,high_intent_shopper,2023-09-20,0,1,desktop,CA
u_171981116c78,brand_aware_browser,2023-03-20,0,6,desktop,AU
u_e6800fa6f565,brand_aware_browser,2023-04-20,1,4,mobile,AU
u_a449a9d43e6e,brand_aware_browser,2023-09-28,0,5,desktop,US
u_22ab8a445c4e,high_intent_shopper,2023-08-23,0,1,mobile,DE
u_ee207d62ee39,new_visitor,2023-08-16,0,3,mobile,DE
u_869bc8c30a75,price_sensitive,2023-07-25,0,4,desktop,US
u_7e6e1e0df570,repeat_customer,2023-04-04,0,2,desktop,US
u_156e147b3e5d,new_visitor,2023-07-09,0,7,mobile,US
u_cd7d7298664e,price_sensitive,2023-07-05,0,2,desktop,CA
u_b1e32c02be09,high_intent_shopper,2023-04-28,0,2,mobile,UK
u_5391b31e9d18,price_sensitive,2023-02-16,0,5,mobile,UK
u_10864d250f2f,price_sensitive,2023-10-19,0,3,desktop,DE
u_56fb9c72f004,new_visitor,2023-05-07,0,4,mobile,US
u_9833124a9384,price_sensitive,2023-03-19,0,8,mobile,US
u_622222d1136a,high_intent_shopper,2023-01-04,0,2,mobile,US
u_02bd09880e0e,brand_aware_browser,2023-11-25,0,2,mobile,US
u_12143163e8ac,brand_aware_browser,2023-02-27,0,8,mobile,DE
u_413ec15e5611,repeat_customer,2023-09-04,0,2,mobile,AU
u_ecd50d82f57f,price_sensitive,2023-07-07,0,3,mobile,US
u_472645dc0273,brand_aware_browser,2023-07-19,0,2,desktop,AU
u_c2166f50b63b,new_visitor,2023-03-20,0,5,mobile,US
u_eea5d0cd3c08,repeat_customer,2023-08-18,0,4,mobile,US
u_c54d748c48d0,brand_aware_browser,2023-11-17,0,6,mobile,US
u_c9cfd499789b,high_intent_shopper,2023-06-04,0,1,mobile,UK
u_5f18c830f124,brand_aware_browser,2023-03-19,0,2,desktop,US
u_795b9bd1a2a2,brand_aware_browser,2023-01-07,0,10,desktop,UK
u_3b3f31a2084c,brand_aware_browser,2023-03-29,0,3,mobile,US
u_681ebccc37e5,brand_aware_browser,2023-07-12,0,5,desktop,UK
u_df9a76baff7b,brand_aware_browser,2023-08-22,0,3,mobile,US
u_43fb43274fd0,brand_aware_browser,2023-11-28,0,6,desktop,CA
u_77073e774b23,new_visitor,2023-10-24,0,2,mobile,US
u_19da352ea8d9,high_intent_shopper,2023-03-15,0,2,mobile,UK
u_7923a4652c6b,price_sensitive,2023-10-25,1,2,mobile,US
u_4e9dafff4354,price_sensitive,2023-11-01,0,2,mobile,AU
u_ee378ab03dbe,new_visitor,2023-11-12,0,10,mobile,US
u_8350c04b5cda,high_intent_shopper,2023-01-12,0,3,mobile,AU
u_694bb34b31df,brand_aware_browser,2023-10-19,0,2,mobile,US
u_23e3144f2024,new_visitor,2023-10-25,0,6,mobile,DE
u_f86b553a6f19,new_visitor,2023-03-22,0,5,mobile,US
u_3c77f3fc0886,new_visitor,2023-10-03,0,4,mobile,US
u_8bb7071fc489,brand_aware_browser,2023-02-07,0,2,tablet,US
u_c4ed16db1814,brand_aware_browser,2023-05-13,0,6,mobile,US
u_8361f7c53589,repeat_customer,2023-07-19,0,1,desktop,CA
u_c625daca8153,new_visitor,2023-09-29,1,1,mobile,US
u_5e807f0a98cc,price_sensitive,2023-03-01,1,5,tablet,US
u_c840c135f1f2,price_sensitive,2023-04-06,0,2,mobile,UK
u_6e552c4e358e,brand_aware_browser,2023-01-03,0,6,mobile,US
u_9125b2775ac0,new_visitor,2023-07-20,0,7,desktop,US
u_317a6b78a0cf,brand_aware_browser,2023-05-02,0,5,mobile,US
u_a869ff5f272b,brand_aware_browser,2023-08-16,0,3,mobile,CA
u_15780ece6783,price_sensitive,2023-02-02,0,2,mobile,US
u_4692a6965c30,price_sensitive,2023-11-22,0,3,desktop,UK
u_610b718169ac,brand_aware_browser,2023-04-06,0,6,mobile,CA
u_f87033cc93ae,high_intent_shopper,2023-10-01,1,2,desktop,US
u_7b396f407c19,repeat_customer,2023-09-17,0,1,mobile,US
u_69ae55afd717,brand_aware_browser,2023-06-21,0,7,mobile,US
u_c27eac04dedd,price_sensitive,2023-08-26,0,1,mobile,US
u_e11a693bbfe7,brand_aware_browser,2023-06-12,0,5,mobile,UK
u_c2959222b51f,price_sensitive,2023-04-08,0,7,mobile,US
u_1f6f5398f128,price_sensitive,2023-02-03,0,4,desktop,DE
u_90d48bf5dbc0,high_intent_shopper,2023-04-23,1,1,tablet,AU
u_c7d82ec4b529,brand_aware_browser,2023-06-14,0,3,mobile,US
u_5bc15132b68d,high_intent_shopper,2023-08-18,0,1,desktop,US
u_ebf1f93dc00a,high_intent_shopper,2023-07-07,0,2,mobile,US
u_0b9d0a36168e,new_visitor,2023-04-18,0,10,mobile,UK
u_946e9288eaa2,brand_aware_browser,2023-07-28,0,3,desktop,UK
u_9a75ba516afb,new_visitor,2023-10-06,0,6,desktop,UK
u_8687771a3602,brand_aware_browser,2023-04-25,0,5,desktop,CA
u_c16916db63d3,repeat_customer,2023-02-03,1,1,desktop,DE
u_ac41bf305856,new_visitor,2023-02-27,0,6,desktop,US
u_8c0fffdd899a,price_sensitive,2023-03-30,0,6,mobile,US
u_594b34d5b639,price_sensitive,2023-10-31,0,8,mobile,US
u_1fe14b0978a8,price_sensitive,2023-03-13,0,4,mobile,US
u_b085b2d39752,brand_aware_browser,2023-03-09,0,5,mobile,US
u_c43cca5ae1d1,new_visitor,2023-05-14,0,6,desktop,UK
u_a79a101452ac,new_visitor,2023-03-29,0,1,mobile,US
u_e68818eba8b8,new_visitor,2023-07-31,0,6,desktop,UK
u_02e3917baf93,high_intent_shopper,2023-09-16,0,2,desktop,US
u_72fea7183935,new_visitor,2023-11-10,0,4,mobile,UK
u_68fda03a2550,new_visitor,2023-01-23,0,5,desktop,US
u_46ccc58fdb3b,brand_aware_browser,2023-07-04,0,4,desktop,CA
u_2733189da56b,high_intent_shopper,2023-03-24,0,3,mobile,US
u_7cd7ef21fee7,new_visitor,2023-05-09,0,7,tablet,AU
u_7bf170869470,price_sensitive,2023-09-16,0,1,desktop,US
u_8f86e72f4302,new_visitor,2023-10-06,0,5,mobile,US
u_e3004180056f,high_intent_shopper,2023-01-01,0,3,desktop,UK
u_bb5793ff1094,new_visitor,2023-01-05,0,6,mobile,CA
u_71add290a686,brand_aware_browser,2023-06-05,0,4,mobile,UK
u_c8fe3a9087dd,brand_aware_browser,2023-03-10,0,4,mobile,US
u_4820c5ae6204,brand_aware_browser,2023-03-24,0,4,mobile,US
u_2bd506017571,new_visitor,2023-10-27,0,4,tablet,US
u_c9fa6ba21cc3,repeat_customer,2023-07-19,0,1,desktop,US
u_3c0ba559c1c2,price_sensitive,2023-03-22,0,6,mobile,UK
u_6ff4b8f7ef0e,brand_aware_browser,2023-10-08,1,4,mobile,US
u_2b36523b748c,new_visitor,2023-03-17,0,4,desktop,US
u_05741666d149,brand_aware_browser,2023-08-26,0,5,desktop,UK
u_d3999a87d76f,new_visitor,2023-10-12,0,6,desktop,US
u_ba696160b72f,price_sensitive,2023-08-23,0,6,mobile,US
u_661444cb7ae5,brand_aware_browser,2023-10-17,0,6,mobile,US
u_0527afd3dbbe,price_sensitive,2023-02-28,0,5,desktop,UK
u_62ac5141f279,brand_aware_browser,2023-08-13,1,6,mobile,US
u_3751b82d1c50,new_visitor,2023-07-21,0,9,tablet,CA
u_ba632e20b8b0,price_sensitive,2023-07-29,0,3,mobile,US
u_1e743e420ae3,brand_aware_browser,2023-01-22,0,6,desktop,US
u_bd644b170b66,new_visitor,2023-06-30,0,4,desktop,US
u_f80b487b1542,brand_aware_browser,2023-01-31,0,1,mobile,US
u_f62a2f2f69f6,price_sensitive,2023-11-18,0,2,desktop,US
u_5fae5d20f788,new_visitor,2023-08-03,0,9,mobile,AU
u_86661ba4442b,repeat_customer,2023-09-16,0,3,mobile,US
u_44e6838946a5,high_intent_shopper,2023-06-23,0,2,mobile,US
u_5e2fb9c445f9,new_visitor,2023-08-05,0,7,mobile,US
u_33f94a8a5ede,repeat_customer,2023-06-18,0,1,mobile,UK
u_2b9402a32bda,brand_aware_browser,2023-01-13,0,5,desktop,US
u_bd02afa4010b,high_intent_shopper,2023-01-10,0,1,mobile,AU
u_8de440ecb5a1,new_visitor,2023-03-03,0,6,mobile,US
u_38380b372f1c,repeat_customer,2023-10-25,0,3,mobile,AU
u_5f893093718a,price_sensitive,2023-10-23,0,4,mobile,US
u_de2de87bde2d,new_visitor,2023-08-13,0,7,tablet,US
u_e6223c95bb56,new_visitor,2023-03-08,0,6,mobile,AU
u_5ab963872c19,brand_aware_browser,2023-11-13,0,4,mobile,CA
u_3d8daf6e223d,brand_aware_browser,2023-01-15,0,4,mobile,AU
u_acbfdb0e0269,brand_aware_browser,2023-01-01,0,3,mobile,UK
u_c1de59f3ff94,new_visitor,2023-11-15,0,9,mobile,UK
u_9634e7aec99c,high_intent_shopper,2023-11-26,0,1,mobile,CA
u_f019395af328,price_sensitive,2023-09-29,0,4,mobile,US
u_d03e3a0e3474,new_visitor,2023-01-28,0,3,mobile,DE
u_366225bedc7a,new_visitor,2023-02-06,0,1,mobile,US
u_409defc49429,brand_aware_browser,2023-02-23,0,2,mobile,CA
u_ee0ccad0fca6,new_visitor,2023-04-29,0,8,mobile,US
u_678b3d67f3b2,high_intent_shopper,2023-08-01,0,3,mobile,US
u_b89050201498,new_visitor,2023-10-20,0,6,mobile,CA
u_c2141327ea3f,high_intent_shopper,2023-09-06,1,3,mobile,US
u_de5dcdb7af62,brand_aware_browser,2023-05-30,0,4,desktop,US
